AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION-NUM,MARITAL-STATUS,OCCUPATION,OCCUPATION-NUM,RELATIONSHIP,RACE,SEX,HOURS-PER-WEEK,NATIVE-COUNTRY,SALARY
48,PRIVATE,119199,BACHELORS,13,DIVORCED,SALES,12,UNMARRIED,WHITE,FEMALE,44,UNITED-STATES, <=50K
30,PRIVATE,107793,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,56,UNITED-STATES, >50K
35,PRIVATE,237943,HS-GRAD,9,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,HUSBAND,WHITE,MALE,60,UNITED-STATES, <=50K
42,SELF-EMP-NOT-INC,64632,HS-GRAD,9,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
34,SELF-EMP-NOT-INC,96245,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
59,PRIVATE,361494,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
69,LOCAL-GOV,122850,10TH,6,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,20,UNITED-STATES, <=50K
29,PRIVATE,173652,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, <=50K
40,PRIVATE,164663,HS-GRAD,9,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
21,PRIVATE,98678,SOME-COLLEGE,10,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,MALE,15,UNITED-STATES, <=50K
40,PRIVATE,245529,ASSOC-ACDM,12,DIVORCED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
43,PRIVATE,55294,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
36,PRIVATE,140583,HS-GRAD,9,DIVORCED,HANDLERS-CLEANERS,6,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
41,PRIVATE,79797,HS-GRAD,9,MARRIED-SPOUSE-ABSENT,PROF-SPECIALTY,10,NOT-IN-FAMILY,ASIAN-PAC-ISLANDER,MALE,40,JAPAN, >50K
20,PRIVATE,283499,SOME-COLLEGE,10,NEVER-MARRIED,TRANSPORT-MOVING,14,OWN-CHILD,WHITE,MALE,30,UNITED-STATES, <=50K
41,LOCAL-GOV,51111,BACHELORS,13,WIDOWED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
34,PRIVATE,232475,SOME-COLLEGE,10,DIVORCED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,MALE,50,UNITED-STATES, <=50K
48,PRIVATE,176140,11TH,7,DIVORCED,OTHER-SERVICE,8,UNMARRIED,BLACK,FEMALE,40,UNITED-STATES, <=50K
27,PRIVATE,301654,HS-GRAD,9,NEVER-MARRIED,EXEC-MANAGERIAL,4,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, <=50K
35,PRIVATE,376455,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
27,PRIVATE,229803,HS-GRAD,9,NEVER-MARRIED,CRAFT-REPAIR,3,OWN-CHILD,BLACK,MALE,40,UNITED-STATES, <=50K
20,PRIVATE,337639,SOME-COLLEGE,10,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
18,PRIVATE,130849,SOME-COLLEGE,10,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,FEMALE,15,UNITED-STATES, <=50K
32,PRIVATE,296282,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
38,PRIVATE,266645,MASTERS,14,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
23,STATE-GOV,110128,SOME-COLLEGE,10,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
28,PRIVATE,90196,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,45,UNITED-STATES, >50K
40,STATE-GOV,40024,PROF-SCHOOL,15,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,38,UNITED-STATES, >50K
35,PRIVATE,144322,HS-GRAD,9,DIVORCED,MACHINE-OP-INSPCT,7,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
74,SELF-EMP-INC,162340,SOME-COLLEGE,10,WIDOWED,EXEC-MANAGERIAL,4,UNMARRIED,WHITE,MALE,40,UNITED-STATES, <=50K
28,PRIVATE,169069,HS-GRAD,9,NEVER-MARRIED,CRAFT-REPAIR,3,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
23,PRIVATE,113601,SOME-COLLEGE,10,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,WHITE,MALE,30,UNITED-STATES, <=50K
20,SELF-EMP-NOT-INC,157145,SOME-COLLEGE,10,NEVER-MARRIED,FARMING-FISHING,5,OWN-CHILD,WHITE,MALE,10,UNITED-STATES, <=50K
44,PRIVATE,111275,HS-GRAD,9,DIVORCED,MACHINE-OP-INSPCT,7,UNMARRIED,BLACK,FEMALE,56,UNITED-STATES, <=50K
46,LOCAL-GOV,102076,HS-GRAD,9,DIVORCED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,25,UNITED-STATES, <=50K
51,SELF-EMP-NOT-INC,145409,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
40,PRIVATE,190122,SOME-COLLEGE,10,SEPARATED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
48,PRIVATE,331482,PROF-SCHOOL,15,MARRIED-CIV-SPOUSE,TECH-SUPPORT,13,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
60,SELF-EMP-NOT-INC,170114,9TH,5,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,84,UNITED-STATES, <=50K
48,SELF-EMP-INC,193188,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
46,LOCAL-GOV,267588,BACHELORS,13,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,WIFE,WHITE,FEMALE,70,UNITED-STATES, <=50K
48,SELF-EMP-INC,200471,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
24,LOCAL-GOV,322658,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
45,STATE-GOV,263982,SOME-COLLEGE,10,DIVORCED,PROF-SPECIALTY,10,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
18,PRIVATE,266287,12TH,8,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,FEMALE,35,UNITED-STATES, <=50K
39,PRIVATE,278187,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
65,SELF-EMP-INC,81413,HS-GRAD,9,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,65,UNITED-STATES, <=50K
22,PRIVATE,221745,SOME-COLLEGE,10,DIVORCED,MACHINE-OP-INSPCT,7,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, <=50K
20,PRIVATE,140764,SOME-COLLEGE,10,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,FEMALE,20,UNITED-STATES, <=50K
28,PRIVATE,206351,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
46,PRIVATE,176814,PROF-SCHOOL,15,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
42,LOCAL-GOV,245307,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,48,UNITED-STATES, >50K
28,PRIVATE,119545,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,OWN-CHILD,WHITE,MALE,50,UNITED-STATES, >50K
18,PRIVATE,179203,SOME-COLLEGE,10,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,FEMALE,20,UNITED-STATES, <=50K
24,FEDERAL-GOV,44075,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,ASIAN-PAC-ISLANDER,MALE,40,UNITED-STATES, <=50K
45,PRIVATE,178319,DOCTORATE,16,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,56,UNITED-STATES, >50K
24,PRIVATE,219754,HS-GRAD,9,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
44,PRIVATE,198316,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
20,PRIVATE,168165,SOME-COLLEGE,10,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,MALE,30,UNITED-STATES, <=50K
35,PRIVATE,356838,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,TECH-SUPPORT,13,HUSBAND,WHITE,MALE,55,POLAND, <=50K
52,SELF-EMP-INC,210736,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,60,UNITED-STATES, <=50K
25,PRIVATE,173212,ASSOC-ACDM,12,NEVER-MARRIED,FARMING-FISHING,5,NOT-IN-FAMILY,WHITE,MALE,45,UNITED-STATES, <=50K
19,PRIVATE,130431,5TH-6TH,3,NEVER-MARRIED,FARMING-FISHING,5,NOT-IN-FAMILY,WHITE,MALE,36,MEXICO, <=50K
54,PRIVATE,197481,SOME-COLLEGE,10,DIVORCED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
21,PRIVATE,155066,SOME-COLLEGE,10,NEVER-MARRIED,CRAFT-REPAIR,3,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
26,PRIVATE,31290,HS-GRAD,9,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,WIFE,WHITE,FEMALE,40,UNITED-STATES, >50K
42,PRIVATE,54102,ASSOC-VOC,11,DIVORCED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
19,PRIVATE,181546,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, <=50K
55,PRIVATE,153484,MASTERS,14,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
44,STATE-GOV,351228,HS-GRAD,9,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
25,PRIVATE,131976,BACHELORS,13,NEVER-MARRIED,EXEC-MANAGERIAL,4,OWN-CHILD,WHITE,MALE,55,UNITED-STATES, <=50K
26,PRIVATE,200639,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
64,FEDERAL-GOV,267546,ASSOC-ACDM,12,SEPARATED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, >50K
41,PRIVATE,179875,11TH,7,DIVORCED,OTHER-SERVICE,8,UNMARRIED,OTHER,FEMALE,40,UNITED-STATES, <=50K
43,PRIVATE,300528,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
45,PRIVATE,67716,HS-GRAD,9,NEVER-MARRIED,CRAFT-REPAIR,3,OWN-CHILD,WHITE,MALE,48,UNITED-STATES, >50K
48,FEDERAL-GOV,326048,BACHELORS,13,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,44,UNITED-STATES, >50K
60,PRIVATE,191188,HS-GRAD,9,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
45,SELF-EMP-NOT-INC,32172,SOME-COLLEGE,10,NEVER-MARRIED,FARMING-FISHING,5,NOT-IN-FAMILY,WHITE,MALE,50,UNITED-STATES, <=50K
51,PRIVATE,252903,10TH,6,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
37,FEDERAL-GOV,334314,HS-GRAD,9,DIVORCED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
22,PRIVATE,83704,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,MALE,30,UNITED-STATES, <=50K
44,PRIVATE,160574,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,65,UNITED-STATES, >50K
27,PRIVATE,203776,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
47,LOCAL-GOV,328610,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
32,PRIVATE,295589,MASTERS,14,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,BLACK,MALE,40,UNITED-STATES, >50K
40,PRIVATE,174373,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
41,PRIVATE,247752,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
26,PRIVATE,139992,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
47,PRIVATE,95680,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,ASIAN-PAC-ISLANDER,MALE,40,UNITED-STATES, <=50K
55,SELF-EMP-INC,189933,HS-GRAD,9,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,45,UNITED-STATES, <=50K
38,PRIVATE,498785,HS-GRAD,9,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
24,STATE-GOV,177526,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,MALE,15,UNITED-STATES, <=50K
64,SELF-EMP-NOT-INC,150121,DOCTORATE,16,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,25,UNITED-STATES, >50K
56,FEDERAL-GOV,130454,BACHELORS,13,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
41,PRIVATE,119079,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,49,UNITED-STATES, >50K
33,PRIVATE,220939,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,45,UNITED-STATES, >50K
33,PRIVATE,94235,PROF-SCHOOL,15,NEVER-MARRIED,PROF-SPECIALTY,10,OWN-CHILD,WHITE,MALE,42,UNITED-STATES, >50K
21,PRIVATE,305874,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
59,LOCAL-GOV,62020,HS-GRAD,9,WIDOWED,CRAFT-REPAIR,3,NOT-IN-FAMILY,BLACK,MALE,40,UNITED-STATES, <=50K
58,PRIVATE,235624,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,40,GERMANY, >50K
43,LOCAL-GOV,247514,MASTERS,14,DIVORCED,PROF-SPECIALTY,10,UNMARRIED,WHITE,MALE,40,UNITED-STATES, <=50K
21,PRIVATE,275726,HS-GRAD,9,NEVER-MARRIED,CRAFT-REPAIR,3,OWN-CHILD,BLACK,MALE,40,UNITED-STATES, <=50K
45,PRIVATE,72896,HS-GRAD,9,NEVER-MARRIED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
53,LOCAL-GOV,110510,HS-GRAD,9,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,WIFE,WHITE,FEMALE,50,UNITED-STATES, >50K
27,PRIVATE,200641,10TH,6,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,WIFE,WHITE,FEMALE,40,MEXICO, <=50K
38,PRIVATE,242720,MASTERS,14,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,35,UNITED-STATES, >50K
31,PRIVATE,111567,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,70,UNITED-STATES, >50K
41,PRIVATE,179533,HS-GRAD,9,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,35,UNITED-STATES, <=50K
22,STATE-GOV,334693,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, <=50K
43,SELF-EMP-NOT-INC,198096,MASTERS,14,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,60,UNITED-STATES, <=50K
41,STATE-GOV,355756,SOME-COLLEGE,10,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
27,PRIVATE,19395,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,WIFE,WHITE,FEMALE,35,UNITED-STATES, <=50K
41,LOCAL-GOV,242586,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
36,PRIVATE,208358,PROF-SCHOOL,15,DIVORCED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,MALE,45,UNITED-STATES, >50K
49,PRIVATE,160647,BACHELORS,13,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,WIFE,WHITE,FEMALE,40,UNITED-STATES, >50K
20,PRIVATE,227943,HS-GRAD,9,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,WHITE,MALE,45,UNITED-STATES, <=50K
58,SELF-EMP-NOT-INC,197665,HS-GRAD,9,MARRIED-SPOUSE-ABSENT,OTHER-SERVICE,8,UNMARRIED,WHITE,FEMALE,45,UNITED-STATES, <=50K
35,SELF-EMP-NOT-INC,216129,12TH,8,NEVER-MARRIED,OTHER-SERVICE,8,NOT-IN-FAMILY,BLACK,FEMALE,40,TRINADAD&TOBAGO, <=50K
30,LOCAL-GOV,326104,HS-GRAD,9,MARRIED-CIV-SPOUSE,PROTECTIVE-SERV,11,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
21,PRIVATE,57211,HS-GRAD,9,NEVER-MARRIED,CRAFT-REPAIR,3,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
29,PRIVATE,100219,ASSOC-ACDM,12,NEVER-MARRIED,MACHINE-OP-INSPCT,7,UNMARRIED,WHITE,MALE,45,UNITED-STATES, <=50K
40,PRIVATE,291192,HS-GRAD,9,WIDOWED,SALES,12,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
54,STATE-GOV,93415,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,UNMARRIED,ASIAN-PAC-ISLANDER,FEMALE,40,UNITED-STATES, >50K
35,PRIVATE,191502,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
35,PRIVATE,261382,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
59,PRIVATE,374924,HS-GRAD,9,SEPARATED,SALES,12,UNMARRIED,BLACK,FEMALE,40,UNITED-STATES, <=50K
43,SELF-EMP-INC,320984,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
39,PRIVATE,338320,10TH,6,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
51,PRIVATE,135190,7TH-8TH,4,SEPARATED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,BLACK,FEMALE,30,UNITED-STATES, <=50K
71,PRIVATE,157909,SOME-COLLEGE,10,NEVER-MARRIED,OTHER-SERVICE,8,NOT-IN-FAMILY,WHITE,FEMALE,60,UNITED-STATES, <=50K
33,PRIVATE,637222,12TH,8,DIVORCED,MACHINE-OP-INSPCT,7,UNMARRIED,BLACK,FEMALE,40,UNITED-STATES, <=50K
28,PRIVATE,430084,HS-GRAD,9,DIVORCED,OTHER-SERVICE,8,OWN-CHILD,BLACK,MALE,35,UNITED-STATES, <=50K
30,PRIVATE,125279,HS-GRAD,9,MARRIED-SPOUSE-ABSENT,SALES,12,UNMARRIED,WHITE,MALE,40,UNITED-STATES, <=50K
20,PRIVATE,221955,5TH-6TH,3,MARRIED-SPOUSE-ABSENT,FARMING-FISHING,5,OTHER-RELATIVE,WHITE,MALE,40,MEXICO, <=50K
51,SELF-EMP-INC,180195,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
39,PRIVATE,208778,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,WIFE,WHITE,FEMALE,40,UNITED-STATES, >50K
62,PRIVATE,81534,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,ASIAN-PAC-ISLANDER,MALE,40,UNITED-STATES, >50K
28,PRIVATE,142264,9TH,5,NEVER-MARRIED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,MALE,50,DOMINICAN-REPUBLIC, <=50K
23,PRIVATE,128604,HS-GRAD,9,NEVER-MARRIED,SALES,12,OWN-CHILD,ASIAN-PAC-ISLANDER,MALE,48,SOUTH, <=50K
39,PRIVATE,277886,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,WIFE,WHITE,FEMALE,30,UNITED-STATES, <=50K
50,SELF-EMP-INC,100029,BACHELORS,13,WIDOWED,SALES,12,UNMARRIED,WHITE,MALE,65,UNITED-STATES, >50K
31,PRIVATE,169269,7TH-8TH,4,NEVER-MARRIED,CRAFT-REPAIR,3,UNMARRIED,WHITE,MALE,40,UNITED-STATES, <=50K
45,LOCAL-GOV,160472,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
47,PRIVATE,297884,10TH,6,WIDOWED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
59,PRIVATE,99131,HS-GRAD,9,WIDOWED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,FEMALE,18,UNITED-STATES, <=50K
32,PRIVATE,44392,ASSOC-ACDM,12,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
49,PRIVATE,199029,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,55,UNITED-STATES, >50K
74,FEDERAL-GOV,181508,HS-GRAD,9,WIDOWED,OTHER-SERVICE,8,NOT-IN-FAMILY,WHITE,MALE,17,UNITED-STATES, <=50K
22,PRIVATE,190625,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,MALE,35,UNITED-STATES, <=50K
32,PRIVATE,194740,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,55,GREECE, <=50K
34,PRIVATE,27380,BACHELORS,13,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
59,PRIVATE,160631,BACHELORS,13,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
36,PRIVATE,224531,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
59,PRIVATE,283005,11TH,7,DIVORCED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
47,SELF-EMP-INC,101926,BACHELORS,13,DIVORCED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,MALE,70,UNITED-STATES, >50K
53,LOCAL-GOV,135102,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,45,UNITED-STATES, <=50K
25,SELF-EMP-NOT-INC,113436,SOME-COLLEGE,10,NEVER-MARRIED,CRAFT-REPAIR,3,UNMARRIED,WHITE,MALE,35,UNITED-STATES, <=50K
44,PRIVATE,248973,BACHELORS,13,DIVORCED,ADM-CLERICAL,1,NOT-IN-FAMILY,BLACK,MALE,65,UNITED-STATES, <=50K
57,SELF-EMP-NOT-INC,225334,PROF-SCHOOL,15,MARRIED-CIV-SPOUSE,SALES,12,WIFE,WHITE,FEMALE,35,UNITED-STATES, >50K
42,SELF-EMP-NOT-INC,157562,BACHELORS,13,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,80,UNITED-STATES, >50K
58,LOCAL-GOV,310085,10TH,6,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
39,PRIVATE,129597,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
45,PRIVATE,204205,7TH-8TH,4,DIVORCED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,MALE,48,UNITED-STATES, <=50K
